fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,pH,sulphates,alcohol
9.0,0.27,0.35,4.9,0.027999999999999997,3.332204510175204,3.04,0.4,11.3
7.1,0.17,0.38,7.4,0.052000000000000005,3.912023005428146,3.35,0.52,9.6
7.6,0.22,0.28,12.0,0.055999999999999994,4.23410650459726,2.99,0.3,9.2
5.8,0.28,0.27,2.6,0.054000000000000006,3.4339872044851463,3.53,0.42,12.4
7.3,0.17,0.24,8.1,0.121,3.4965075614664802,3.17,0.38,10.4
5.7,0.28,0.3,3.9,0.026000000000000002,3.6109179126442243,3.26,0.58,12.75
6.4,0.475,0.06,1.0,0.03,2.302585092994046,2.97,0.29,10.8
8.3,0.4,0.41,8.2,0.05,2.772588722239781,3.39,0.49,9.3
10.6,0.34,0.49,3.2,0.078,3.044522437723423,3.19,0.7,10.0
7.0,0.28,0.36,1.0,0.035,2.1972245773362196,3.09,0.46,12.1
6.9,0.33,0.28,1.3,0.051,3.6375861597263857,3.27,0.6,10.3
7.0,0.31,0.39,7.5,0.055,3.7612001156935624,3.37,0.54,10.3
4.9,0.33,0.31,1.2,0.016,3.6888794541139363,3.33,0.59,14.0
6.4,0.42,0.46,8.4,0.05,4.07753744390572,3.18,0.46,9.7
7.1,0.13,0.4,1.2,0.047,4.007333185232471,3.3,0.97,9.8
6.0,0.32,0.3,1.9,0.033,3.7376696182833684,3.29,0.42,12.8
7.0,0.51,0.09,2.1,0.062,1.6094379124341003,3.35,0.54,10.5
6.7,0.26,0.29,5.8,0.025,3.295836866004329,3.28,0.53,11.0
6.5,0.13,0.27,2.6,0.035,3.4965075614664802,3.21,0.76,11.33333333
6.4,0.26,0.21,8.2,0.05,3.9512437185814275,3.23,0.48,9.5
6.2,0.32,0.5,6.5,0.048,4.127134385045092,3.19,0.45,9.6
6.7,0.28,0.28,2.4,0.012,3.6109179126442243,3.26,0.39,11.7
10.2,0.44,0.58,4.1,0.092,2.4849066497880004,3.29,0.99,12.0
6.6,0.32,0.41,7.2,0.048,4.02535169073515,3.2,0.46,9.4
6.7,0.27,0.26,2.3,0.043,4.127134385045092,3.45,0.63,10.6
10.2,0.67,0.39,1.9,0.054000000000000006,1.9459101490553132,3.17,0.47,10.0
7.8,0.22,0.38,10.3,0.059000000000000004,3.367295829986474,3.12,0.47,10.0
7.4,0.18,0.27,1.3,0.048,3.295836866004329,3.52,0.66,10.6
6.4,0.31,0.27,7.4,0.049,3.8918202981106265,3.27,0.45,11.1
7.6,0.9,0.06,2.5,0.079,1.791759469228055,3.39,0.56,9.8
7.5,0.19,0.34,2.6,0.037000000000000005,3.5263605246161616,3.1,0.49,11.1
6.7,0.26,0.39,6.4,0.171,4.174387269895637,3.19,0.38,9.4
6.7,0.24,0.32,10.3,0.079,3.6375861597263857,3.02,0.45,8.8
8.9,0.12,0.45,1.8,0.075,2.3978952727983707,3.41,0.76,11.9
7.1,0.44,0.27,8.4,0.057,4.110873864173311,3.16,0.36,11.8
8.4,0.22,0.3,1.3,0.038,3.828641396489095,3.13,0.54,10.8
6.4,0.37,0.19,3.5,0.068,2.9444389791664403,3.03,0.38,9.0
6.8,0.16,0.36,1.3,0.034,3.4965075614664802,3.02,0.58,11.3
6.9,0.18,0.38,6.5,0.039,3.044522437723423,3.1,0.42,10.5
6.6,0.19,0.28,11.8,0.042,4.007333185232471,3.18,0.37,10.8
10.2,0.24,0.49,2.4,0.075,2.3978952727983707,3.14,0.61,10.4
7.1,0.23,0.39,1.6,0.032,2.5649493574615367,3.25,0.4,12.7
7.3,0.22,0.4,14.75,0.042,3.817712325956905,3.36,0.41,9.1
6.3,0.39,0.08,1.7,0.066,1.3862943611198906,3.34,0.58,9.4
5.9,0.44,0.0,1.6,0.042,1.3862943611198906,3.48,0.85,11.7
10.4,0.52,0.45,2.0,0.08,1.9459101490553132,3.22,0.76,11.4
6.4,0.29,0.32,2.4,0.013999999999999999,3.5553480614894135,3.24,0.66,12.5
6.9,0.3,0.33,4.1,0.035,3.295836866004329,3.25,0.79,12.3
6.2,0.355,0.35,2.0,0.046,3.4657359027997265,3.06,0.46,13.6
6.4,0.33,0.28,4.0,0.04,3.2188758248682006,3.26,0.64,12.6
7.2,0.685,0.21,9.5,0.07,3.5263605246161616,3.0,0.55,9.1
7.0,0.975,0.04,2.0,0.087,2.5649493574615367,3.35,0.6,9.4
5.8,0.29,0.38,10.7,0.038,3.912023005428146,3.11,0.59,11.2
7.6,0.2,0.3,14.2,0.055999999999999994,3.9889840465642745,3.14,0.46,8.9
6.4,0.26,0.24,6.4,0.04,3.332204510175204,3.22,0.49,12.6
6.1,0.27,0.3,16.7,0.039,3.912023005428146,3.4,0.45,9.4
6.8,0.62,0.08,1.9,0.068,3.367295829986474,3.42,0.82,9.5
8.0,0.3,0.49,9.4,0.046,3.871201010907891,3.14,0.48,10.0
10.4,0.44,0.73,6.55,0.07400000000000001,3.6635616461296463,3.17,0.85,12.0
6.4,0.24,0.32,0.95,0.040999999999999995,3.1780538303479458,3.25,0.35,11.8
7.1,0.28,0.49,6.5,0.040999999999999995,3.367295829986474,3.41,0.58,12.2
8.5,0.16,0.33,1.0,0.076,2.8903717578961645,3.14,0.46,10.6
6.4,0.27,0.19,2.0,0.084,3.091042453358316,3.49,0.63,9.6
8.1,0.24,0.38,4.3,0.044000000000000004,3.912023005428146,3.37,0.74,10.8
6.5,0.18,0.41,14.2,0.039,3.871201010907891,3.28,0.72,10.3
8.9,0.5,0.21,2.2,0.08800000000000001,3.091042453358316,3.33,0.83,11.1
8.9,0.59,0.39,2.3,0.095,1.791759469228055,3.37,0.58,10.3
7.6,0.19,0.41,1.1,0.04,3.6635616461296463,2.92,0.42,11.4
5.8,0.17,0.3,1.4,0.037000000000000005,4.02535169073515,3.29,0.38,11.3
6.7,0.17,0.37,2.0,0.039,3.5553480614894135,3.26,0.6,10.8
6.1,0.15,0.29,6.2,0.046,3.6888794541139363,3.6,0.44,10.6
9.1,0.68,0.11,2.8,0.09300000000000001,2.4849066497880004,3.31,0.55,9.5
11.9,0.58,0.58,1.9,0.071,1.791759469228055,3.09,0.63,10.0
9.7,0.55,0.17,2.9,0.087,3.044522437723423,3.14,0.61,9.4
6.8,0.31,0.25,10.5,0.043,3.4339872044851463,3.36,0.55,10.55
7.2,0.4,0.24,8.5,0.055,3.828641396489095,3.2,0.52,9.2
7.7,0.39,0.3,5.2,0.037000000000000005,3.4011973816621555,3.38,0.44,11.0
6.1,0.28,0.22,1.8,0.034,3.4965075614664802,3.36,0.44,12.6
7.2,0.22,0.35,5.5,0.054000000000000006,3.6375861597263857,3.08,0.5,10.3
6.6,0.26,0.52,8.2,0.047,3.970291913552122,3.16,0.47,9.5
6.0,0.27,0.19,1.7,0.02,3.2188758248682006,3.32,0.47,12.6
8.9,0.27,0.34,10.7,0.028999999999999998,3.0204248861443626,3.13,0.48,10.6
7.7,0.46,0.18,3.3,0.054000000000000006,2.9444389791664403,3.12,0.51,10.8
6.3,0.3,0.91,8.2,0.034,3.9318256327243257,3.39,0.49,11.7
6.5,0.14,0.33,7.6,0.05,3.9889840465642745,3.25,0.49,8.6
7.5,0.2,0.41,1.2,0.05,3.295836866004329,3.19,0.52,11.1
8.5,0.28,0.35,1.7,0.061,1.9459101490553132,3.3,0.74,11.8
7.7,0.44,0.24,11.2,0.031,3.7376696182833684,3.12,0.43,11.3
11.0,0.2,0.48,2.0,0.34299999999999997,1.9459101490553132,3.3,0.71,10.5
7.0,0.27,0.48,6.1,0.042,4.110873864173311,3.2,0.5,9.4
7.5,0.35,0.37,2.5,0.066,3.4011973816621555,3.14,0.42,12.7
5.5,0.16,0.22,4.5,0.03,3.4339872044851463,3.24,0.36,9.4
6.8,0.63,0.12,3.8,0.099,2.833213344056216,3.28,0.61,9.5
8.7,0.625,0.16,2.0,0.10099999999999999,2.6390573296152584,3.14,0.57,11.0
6.5,0.32,0.23,8.5,0.051,3.044522437723423,3.03,0.42,10.7
5.8,0.29,0.33,3.7,0.028999999999999998,3.4339872044851463,3.25,0.42,12.3
8.2,0.18,0.38,1.1,0.04,3.7376696182833684,2.88,0.6,12.0
9.9,0.4,0.53,6.7,0.09699999999999999,1.9459101490553132,3.27,0.82,11.7
9.6,0.77,0.12,2.9,0.08199999999999999,3.4339872044851463,3.3,0.64,10.4
5.6,0.46,0.24,4.8,0.042,3.2188758248682006,3.29,0.37,12.6
7.4,0.39,0.48,2.0,0.08199999999999999,2.70805020110221,3.34,0.55,9.2
7.8,0.26,0.27,1.9,0.051,3.970291913552122,3.23,0.5,10.9
5.8,0.33,0.23,5.0,0.053,3.4011973816621555,3.13,0.52,9.0
10.9,0.53,0.49,4.6,0.11800000000000001,2.3978952727983707,3.07,0.56,11.7
10.5,0.43,0.35,3.3,0.092,3.2188758248682006,3.21,0.69,10.5
7.0,0.27,0.74,1.5,0.036000000000000004,3.332204510175204,3.35,0.48,11.2
11.1,0.42,0.47,2.65,0.085,2.302585092994046,3.24,0.77,12.1
6.0,0.21,0.34,2.0,0.042,4.1588830833596715,3.44,0.42,11.4
6.9,0.32,0.26,8.3,0.053,3.4965075614664802,3.25,0.51,9.2
7.3,0.26,0.24,1.7,0.05,2.3978952727983707,3.11,0.43,9.9
6.6,0.23,0.32,1.5,0.040999999999999995,2.1972245773362196,3.22,0.39,12.7
6.8,0.29,0.22,3.4,0.035,3.713572066704308,3.09,0.47,12.3
7.1,0.16,0.36,10.7,0.044000000000000004,3.044522437723423,3.16,0.44,10.9
8.4,0.58,0.27,12.15,0.033,3.6375861597263857,2.99,0.39,10.8
6.4,0.15,0.29,1.8,0.044000000000000004,3.091042453358316,3.1,0.38,10.2
6.8,0.18,0.37,1.6,0.055,3.871201010907891,3.08,0.45,9.1
8.0,0.26,0.36,2.0,0.054000000000000006,3.4339872044851463,3.09,0.72,11.6
9.5,0.78,0.22,1.9,0.077,1.9459101490553132,3.26,0.56,10.6
7.3,0.48,0.32,2.1,0.062,3.4657359027997265,3.3,0.65,10.0
6.1,0.38,0.15,1.8,0.07200000000000001,1.9459101490553132,3.42,0.57,9.4
8.3,0.65,0.1,2.9,0.08900000000000001,2.8903717578961645,3.29,0.55,9.5
6.5,0.33,0.32,1.0,0.040999999999999995,3.6888794541139363,3.06,0.37,12.2
7.1,0.28,0.26,2.8,0.039,3.9318256327243257,3.06,0.59,11.2
6.4,0.1,0.35,4.9,0.048,3.4657359027997265,3.43,0.79,9.7
6.6,0.17,0.36,1.9,0.036000000000000004,3.6635616461296463,3.05,0.54,11.4
9.9,0.44,0.46,2.2,0.091,2.3978952727983707,3.18,0.69,11.9
7.4,0.24,0.22,10.7,0.042,3.295836866004329,2.86,0.36,9.7
6.8,0.57,0.0,2.5,0.07200000000000001,3.4965075614664802,3.43,0.56,11.2
6.9,0.16,0.37,1.8,0.034,3.6109179126442243,2.93,0.59,12.0
11.0,0.26,0.68,2.55,0.085,2.3978952727983707,3.18,0.61,11.8
8.8,0.33,0.44,6.35,0.024,2.302585092994046,2.96,0.4,12.6
9.4,0.41,0.48,4.6,0.07200000000000001,2.3978952727983707,3.34,0.79,12.2
6.3,0.32,0.32,1.5,0.03,3.2188758248682006,3.21,0.42,13.0
8.5,0.2,0.4,1.1,0.046,3.4657359027997265,3.0,0.35,10.5
5.8,0.27,0.26,3.5,0.071,3.295836866004329,3.1,0.38,11.5
6.7,0.36,0.28,8.3,0.034,3.4011973816621555,2.96,0.39,12.5
7.9,0.21,0.4,1.2,0.039,3.6635616461296463,3.21,0.54,10.8
8.0,0.6,0.22,2.1,0.08,3.258096538021482,3.3,0.49,9.9
10.5,0.39,0.46,2.2,0.075,2.70805020110221,3.06,0.84,11.4
5.8,0.26,0.18,1.2,0.031,3.713572066704308,3.42,0.4,11.0
6.1,0.27,0.31,1.5,0.035,2.8903717578961645,3.32,0.44,11.1
5.5,0.24,0.32,8.7,0.06,2.995732273553991,3.27,0.31,10.4
7.0,0.14,0.49,5.9,0.053,3.1354942159291497,3.36,0.36,9.4
6.6,0.295,0.24,1.6,0.039,3.4011973816621555,3.35,0.61,10.4
7.6,0.23,0.49,10.0,0.036000000000000004,3.828641396489095,3.08,0.58,9.6
8.4,0.28,0.4,8.9,0.048,3.5263605246161616,3.4,0.46,9.3
6.5,0.32,0.23,1.2,0.054000000000000006,3.6888794541139363,3.18,0.46,9.9
9.9,0.5,0.5,13.8,0.205,3.8918202981106265,3.16,0.75,8.8
7.9,1.04,0.05,2.2,0.084,2.6390573296152584,3.22,0.55,9.9
6.3,0.2,0.26,12.7,0.046,4.110873864173311,3.26,0.35,10.8
7.9,0.14,0.28,1.8,0.040999999999999995,3.8066624897703196,3.45,0.43,9.2
7.1,0.16,0.36,1.2,0.043,3.091042453358316,3.16,0.42,11.0
6.3,0.18,0.22,1.5,0.043,3.828641396489095,3.19,0.48,10.2
8.2,0.37,0.27,1.7,0.027999999999999997,2.3978952727983707,2.97,0.48,10.4
7.3,0.25,0.26,7.2,0.048,3.970291913552122,3.12,0.37,9.2
6.0,0.615,0.04,0.8,0.032,2.1972245773362196,3.14,0.4,11.0
10.7,0.35,0.53,2.6,0.07,1.791759469228055,3.15,0.65,11.0
15.6,0.645,0.49,4.2,0.095,2.3978952727983707,2.92,0.74,11.1
4.7,0.6,0.17,2.3,0.057999999999999996,2.8903717578961645,3.85,0.6,12.9
7.3,0.33,0.4,6.85,0.038,3.4965075614664802,3.03,0.3,11.9
6.4,0.37,0.37,4.85,0.040999999999999995,3.7013019741124933,3.1,0.5,9.8
6.9,0.32,0.27,16.0,0.034,4.07753744390572,3.34,0.6,9.0
6.5,0.22,0.34,12.0,0.053,4.02535169073515,3.52,0.44,9.9
9.2,0.41,0.5,2.5,0.055,2.5649493574615367,3.34,0.79,13.3
6.5,0.43,0.28,11.25,0.032,3.4657359027997265,3.02,0.38,12.4
7.0,0.35,0.24,1.9,0.04,3.091042453358316,3.35,0.38,11.0
7.7,0.96,0.2,2.0,0.047,2.772588722239781,3.36,0.44,10.9
6.3,0.22,0.43,4.55,0.038,3.4657359027997265,3.35,0.33,11.5
6.5,0.115,0.29,1.95,0.038,4.30406509320417,3.12,0.25,12.9
6.6,0.22,0.28,12.05,0.057999999999999996,3.258096538021482,3.45,0.45,9.4
7.1,0.28,0.35,3.5,0.027999999999999997,3.58351893845611,2.96,0.33,12.1
6.4,0.23,0.32,1.9,0.038,3.713572066704308,3.32,0.53,11.8
5.9,0.18,0.29,4.6,0.032,4.23410650459726,3.21,0.38,11.3
10.1,0.37,0.34,2.4,0.085,1.791759469228055,3.17,0.65,10.6
6.7,0.54,0.13,2.0,0.076,2.772588722239781,3.61,0.64,9.8
7.2,0.39,0.32,1.8,0.065,3.5553480614894135,3.46,0.78,9.9
5.6,0.41,0.22,7.1,0.05,3.8066624897703196,3.3,0.4,10.5
6.6,0.52,0.44,12.2,0.048,4.007333185232471,3.26,0.54,9.3
5.9,0.19,0.21,1.7,0.045,4.060443010546419,3.32,0.44,9.5
6.4,0.68,0.26,3.4,0.069,3.258096538021482,3.18,0.4,9.3
6.4,0.29,0.21,9.65,0.040999999999999995,3.6109179126442243,2.99,0.34,10.93333333
7.1,0.31,0.3,2.2,0.053,3.6109179126442243,2.94,1.62,9.5
6.2,0.44,0.18,7.7,0.096,3.367295829986474,3.56,0.72,9.2
8.8,0.48,0.41,3.3,0.092,3.295836866004329,3.31,0.53,10.5
7.6,0.17,0.46,0.9,0.036000000000000004,4.1588830833596715,3.02,0.41,10.7
9.1,0.795,0.0,2.6,0.096,2.4849066497880004,3.35,0.83,9.4
9.2,0.56,0.18,1.6,0.078,2.3978952727983707,3.15,0.49,9.9
8.4,0.31,0.31,0.95,0.021,3.970291913552122,2.93,0.32,11.5
5.7,0.36,0.21,6.7,0.038,3.9512437185814275,3.29,0.63,10.0
7.0,0.17,0.36,6.4,0.055,3.7612001156935624,3.11,0.5,11.0
7.8,0.22,0.36,1.4,0.055999999999999994,3.091042453358316,3.2,0.53,10.4
9.1,0.6,0.0,1.9,0.057999999999999996,1.791759469228055,3.18,0.63,10.4
6.1,0.41,0.0,1.6,0.063,3.6109179126442243,3.27,0.67,10.8
5.9,0.21,0.23,7.9,0.033,3.1354942159291497,3.38,0.59,10.9
7.1,0.67,0.0,2.3,0.083,2.9444389791664403,3.44,0.54,9.4
7.6,0.35,0.47,13.3,0.037000000000000005,3.7612001156935624,3.04,0.5,9.2
5.4,0.29,0.38,1.2,0.028999999999999998,3.4657359027997265,3.28,0.36,12.4
7.2,0.24,0.27,11.4,0.034,3.713572066704308,3.2,0.44,9.0
6.8,0.19,0.32,7.6,0.049,3.6375861597263857,3.12,0.44,10.7
6.7,0.18,0.3,6.4,0.048,3.713572066704308,3.29,0.52,10.0
9.2,0.755,0.18,2.2,0.14800000000000002,2.3978952727983707,2.87,1.36,10.2
10.6,0.36,0.6,2.2,0.152,2.0794415416798357,3.04,1.06,9.4
6.4,0.32,0.26,7.9,0.05,3.9889840465642745,3.14,0.5,9.6
6.6,0.23,0.3,14.9,0.051,3.5263605246161616,3.04,0.54,9.0
7.9,0.58,0.23,2.3,0.076,3.1780538303479458,3.21,0.58,9.5
9.8,0.25,0.74,10.0,0.055999999999999994,3.6109179126442243,3.06,0.43,10.0
5.9,0.3,0.29,1.1,0.036000000000000004,3.1780538303479458,3.19,0.38,11.3
7.1,0.23,0.39,13.7,0.057999999999999996,3.295836866004329,2.9,0.46,9.0
7.3,0.18,0.29,1.2,0.044000000000000004,2.5649493574615367,3.2,0.48,11.3
7.6,0.2,0.31,1.4,0.047,3.7376696182833684,3.43,0.53,10.1
6.8,0.28,0.35,2.3,0.042,2.833213344056216,3.19,0.56,12.4
6.8,0.32,0.21,2.2,0.044000000000000004,2.772588722239781,3.17,0.39,9.4
6.8,0.22,0.31,6.9,0.037000000000000005,3.5263605246161616,3.02,0.39,11.9
7.2,0.2,0.31,10.0,0.054000000000000006,3.912023005428146,3.4,0.42,9.9
7.8,0.17,0.5,1.3,0.045,3.58351893845611,3.16,0.4,12.0
7.6,0.79,0.21,2.3,0.087,3.091042453358316,3.12,0.44,9.2
7.0,0.24,0.51,11.0,0.028999999999999998,4.02535169073515,3.03,0.61,9.5
6.3,0.21,0.31,1.2,0.043,3.4339872044851463,3.49,0.68,11.0
8.4,0.18,0.42,5.1,0.036000000000000004,2.0794415416798357,3.16,0.52,11.7
5.7,0.27,0.16,9.0,0.053,3.4965075614664802,3.36,0.37,10.4
7.6,0.2,0.3,14.2,0.055999999999999994,3.9889840465642745,3.14,0.46,8.9
6.5,0.24,0.24,1.6,0.046,2.772588722239781,3.19,0.39,9.8
6.9,0.15,0.29,2.3,0.033,2.70805020110221,3.1,0.58,11.2
7.4,0.21,0.27,1.2,0.040999999999999995,3.332204510175204,3.19,0.33,9.8
5.9,0.395,0.13,2.4,0.055999999999999994,2.70805020110221,3.62,0.67,12.4
8.1,0.24,0.32,10.5,0.03,3.5553480614894135,3.11,0.42,11.8
7.8,0.25,0.41,3.7,0.042,3.6375861597263857,3.36,0.45,10.0
9.4,0.27,0.53,2.4,0.07400000000000001,1.9459101490553132,3.2,1.13,12.0
7.4,0.32,0.27,12.9,0.04,4.110873864173311,3.05,0.66,9.4
6.7,0.34,0.31,16.4,0.051,3.044522437723423,3.06,0.54,9.1
6.7,0.42,0.27,8.6,0.068,3.2188758248682006,3.16,0.57,11.3
8.0,0.31,0.45,2.1,0.21600000000000003,1.791759469228055,3.15,0.81,12.5
7.6,0.21,0.44,1.9,0.036000000000000004,2.3978952727983707,3.01,0.7,12.8
7.0,0.12,0.29,10.3,0.039,3.7376696182833684,3.19,0.38,9.8
6.6,0.61,0.01,1.9,0.08,2.1972245773362196,3.69,0.73,10.5
6.7,0.22,0.39,1.2,0.049,3.295836866004329,3.5,0.47,10.0
6.1,0.44,0.28,4.25,0.032,3.784189633918261,3.26,0.47,11.3
5.8,0.26,0.18,1.2,0.031,3.713572066704308,3.42,0.4,11.0
8.1,0.28,0.4,6.9,0.05,3.4339872044851463,3.26,0.44,10.1
6.6,0.695,0.0,2.1,0.075,2.5649493574615367,3.49,0.67,9.2
6.3,0.23,0.31,1.5,0.022000000000000002,2.4849066497880004,3.3,0.4,12.9
5.4,0.415,0.19,1.6,0.039,3.332204510175204,3.54,0.41,10.0
9.4,0.29,0.55,2.2,0.05,2.8903717578961645,3.12,0.69,10.3
6.0,0.29,0.41,10.8,0.048,4.02535169073515,3.09,0.59,10.96666667
10.4,0.43,0.5,2.3,0.068,2.6390573296152584,3.1,0.87,11.4
8.8,0.28,0.45,6.0,0.022000000000000002,2.70805020110221,3.01,0.33,11.1
7.8,0.735,0.08,2.4,0.092,2.3978952727983707,3.24,0.71,9.8
6.0,0.19,0.29,1.2,0.046,3.4011973816621555,3.22,0.53,11.3
8.1,0.28,0.46,15.4,0.059000000000000004,3.4965075614664802,3.27,0.58,9.0
6.9,0.28,0.37,9.1,0.037000000000000005,2.833213344056216,3.05,0.54,11.1
6.8,0.25,0.29,2.0,0.042,2.995732273553991,3.46,0.54,10.2
7.4,0.27,0.26,11.8,0.053,4.02535169073515,3.11,0.6,9.8
5.8,0.24,0.39,1.5,0.054000000000000006,3.6375861597263857,3.21,0.52,9.3
10.8,0.47,0.43,2.1,0.171,3.332204510175204,3.17,0.76,10.8
7.6,0.39,0.32,3.6,0.035,3.1354942159291497,3.08,0.6,12.5
6.9,0.22,0.39,6.0,0.035,3.8066624897703196,3.11,0.33,12.5
6.6,0.36,0.29,1.6,0.021,3.2188758248682006,3.41,0.61,12.4
5.8,1.01,0.66,2.0,0.039,2.772588722239781,3.66,0.6,11.5
6.7,0.18,0.31,10.6,0.035,3.7612001156935624,3.08,0.49,9.8
6.5,0.23,0.25,17.3,0.046,2.772588722239781,3.15,0.42,9.2
7.2,0.695,0.13,2.0,0.076,2.5649493574615367,3.29,0.54,10.1
6.8,0.3,0.35,2.8,0.038,2.3978952727983707,3.09,0.53,12.0
7.4,0.6,0.26,2.1,0.083,2.8903717578961645,3.29,0.56,9.8
6.8,0.18,0.24,9.8,0.057999999999999996,4.174387269895637,3.13,0.51,10.6
11.9,0.38,0.49,2.7,0.098,2.5649493574615367,3.16,0.61,10.3
6.9,0.41,0.33,10.1,0.043,3.367295829986474,3.2,0.52,9.4
6.1,0.22,0.4,1.85,0.031,3.258096538021482,3.03,0.3,11.8
7.1,0.43,0.25,2.8,0.036000000000000004,3.784189633918261,3.21,0.47,13.4
6.6,0.22,0.34,11.6,0.05,4.0943445622221,3.22,0.4,10.8
6.6,0.18,0.28,1.7,0.040999999999999995,3.9889840465642745,3.13,0.45,10.2
6.4,0.16,0.25,1.4,0.057,3.091042453358316,3.23,0.44,11.1
6.0,0.495,0.27,5.0,0.157,2.8903717578961645,3.03,0.36,9.3
10.2,0.54,0.37,15.4,0.214,4.02535169073515,3.18,0.77,9.0
9.0,0.45,0.49,2.6,0.084,3.091042453358316,3.35,0.57,9.7
6.6,0.19,0.43,10.9,0.045,3.9889840465642745,3.52,0.77,10.4
5.1,0.3,0.3,2.3,0.048,3.713572066704308,3.29,0.46,12.2
14.2,0.27,0.49,1.1,0.037000000000000005,3.5263605246161616,3.15,0.54,11.1
6.6,0.27,0.29,5.3,0.045,4.060443010546419,3.31,0.79,9.8
7.1,0.23,0.3,2.6,0.034,4.143134726391533,3.03,0.56,11.3
7.2,0.37,0.15,2.0,0.028999999999999998,3.332204510175204,3.3,0.59,12.6
6.0,0.67,0.07,1.2,0.06,2.302585092994046,3.11,0.35,8.7
6.2,0.76,0.01,3.2,0.040999999999999995,2.9444389791664403,3.2,0.94,13.7
10.0,0.42,0.5,3.4,0.107,2.0794415416798357,3.26,0.93,11.8
7.2165793124710795,0.44,0.09,2.2,0.063,2.302585092994046,3.218395499383475,0.69,11.3
8.8,0.61,0.3,2.8,0.08800000000000001,2.8903717578961645,3.26,0.51,9.3
9.0,0.785,0.24,1.7,0.078,2.3978952727983707,3.29,0.67,10.0
7.7,0.18,0.35,5.8,0.055,3.258096538021482,3.24,0.54,10.2
9.3,0.36,0.39,1.5,0.08,3.7376696182833684,3.47,0.73,10.9
6.9,0.24,0.35,1.0,0.052000000000000005,3.58351893845611,3.45,0.44,10.0
6.8,0.91,0.06,2.0,0.06,1.6094379124341003,3.53,0.64,10.9
6.6,0.7,0.08,2.6,0.106,2.70805020110221,3.44,0.58,10.2
6.7,0.24,0.37,11.3,0.043,4.174387269895637,3.08,0.53,9.9
6.9,0.19,0.39,8.0,0.027999999999999997,3.1354942159291497,3.11,0.66,10.8
6.7,0.24,0.32,9.0,0.023,3.044522437723423,3.34,0.35,12.6
7.1,0.71,0.0,1.9,0.08,2.70805020110221,3.47,0.55,9.4
7.4,0.3,0.49,8.2,0.055,3.912023005428146,3.52,0.58,9.7
8.1,0.575,0.22,2.1,0.077,2.5649493574615367,3.29,0.51,9.2
8.9,0.38,0.4,2.2,0.068,2.5649493574615367,3.27,0.75,12.6
8.3,0.49,0.36,1.8,0.222,1.9459101490553132,3.18,0.6,9.5
8.1,0.46,0.31,1.7,0.052000000000000005,3.9318256327243257,3.03,0.42,11.2
11.8,0.38,0.55,2.1,0.071,1.791759469228055,3.11,0.62,10.8
10.9,0.39,0.47,1.8,0.11800000000000001,1.9459101490553132,3.3,0.75,9.8
6.4,0.15,0.25,7.8,0.05,2.6390573296152584,3.16,0.4,9.9
7.6,0.36,0.48,13.5,0.038,3.8066624897703196,3.04,0.48,9.2
7.8,0.6,0.26,2.0,0.08,3.4657359027997265,3.21,0.52,9.9
6.7,0.25,0.31,1.35,0.061,3.449987545831587,3.16,0.53,9.5
7.1,0.21,0.35,2.5,0.04,3.7376696182833684,3.32,0.56,12.5
6.0,0.33,0.2,1.8,0.031,3.912023005428146,3.41,0.53,11.0
5.7,0.22,0.2,16.0,0.044000000000000004,3.7376696182833684,3.22,0.46,8.9
7.3,0.26,0.53,12.7,0.047,4.119037174812473,3.06,0.45,9.1
8.4,0.23,0.32,1.3,0.048,4.0943445622221,3.1,0.55,11.0
7.7,0.34,0.3,8.0,0.048,3.258096538021482,2.97,0.47,10.9
6.8,0.2,0.28,12.6,0.048,4.007333185232471,3.19,0.37,10.7
5.8,0.25,0.26,13.1,0.051,3.8066624897703196,3.29,0.38,9.3
7.8,0.3,0.36,4.6,0.024,3.044522437723423,3.06,0.66,11.9
6.4,0.29,0.57,1.0,0.06,2.772588722239781,3.06,0.41,9.5
7.4,0.22,0.33,2.0,0.045,3.4657359027997265,3.42,0.55,11.4
7.2,0.36,0.36,5.7,0.038,3.295836866004329,2.93,0.59,12.5
6.9,0.54,0.3,2.2,0.08800000000000001,2.302585092994046,3.25,1.18,10.5
7.0,0.28,0.33,14.6,0.043,3.871201010907891,3.34,0.67,8.8
7.1,0.38,0.4,2.2,0.042,4.007333185232471,3.03,0.5,11.4
9.4,0.5,0.34,3.6,0.08199999999999999,1.791759469228055,3.29,0.52,10.7
6.6,0.22,0.23,17.3,0.047,3.6375861597263857,3.08,0.46,8.8
7.7,0.34,0.28,11.0,0.04,3.4657359027997265,3.27,0.29,9.2
8.7,0.675,0.1,1.6,0.09,1.6094379124341003,3.31,0.65,9.55
7.9,0.34,0.44,6.5,0.027000000000000003,3.871201010907891,2.96,0.37,12.5
6.2,0.3,0.26,13.4,0.046,4.060443010546419,3.17,0.43,9.5
8.6,0.49,0.29,2.0,0.11,2.995732273553991,2.93,1.98,9.8
6.6,0.24,0.27,1.4,0.057,3.5263605246161616,3.22,0.56,9.5
9.6,0.56,0.31,2.8,0.08900000000000001,2.772588722239781,3.11,0.92,10.0
6.5,0.22,0.32,2.2,0.027999999999999997,3.6109179126442243,3.27,0.59,11.9
7.9,0.19,0.42,1.6,0.057,2.9444389791664403,3.29,0.69,11.2
